assembly,reaction,flux,description
SRR9220271.asm1,EX_orn_e,-0.1,Ornithine
SRR9220271.asm1,EX_phe__L_e,-0.0109152794382095,L-Phenylalanine
SRR9220271.asm1,EX_ptrc_e,0.0845488655072448,Putrescine
SRR9220271.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9220271.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9220271.asm1,EX_ribflv_e,-2.6277033597503342e-05,Riboflavin C17H20N4O6
SRR9220271.asm1,EX_rmn_e,-0.0148986,L-Rhamnose
SRR9220271.asm1,EX_ser__L_e,-0.1,L-Serine
SRR9220271.asm1,EX_so4_e,-0.1,Sulfate
SRR9220271.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9220271.asm1,EX_thm_e,-1.3138516798751671e-05,Thiamin
SRR9220271.asm1,EX_thr__L_e,-0.0225,L-Threonine
SRR9220271.asm1,EX_thymd_e,-0.0015416252491306,Thymidine C10H14N2O5
SRR9220271.asm1,EX_tre_e,-0.074493,Trehalose
SRR9220271.asm1,EX_trp__L_e,-0.0033490256071365,L-Tryptophan
SRR9220271.asm1,EX_tyr__L_e,-0.008124434585115,L-Tyrosine
SRR9220271.asm1,EX_ura_e,0.2820182017059955,Uracil
SRR9220271.asm1,EX_uri_e,-0.1,Uridine
SRR9220271.asm1,EX_xyl__D_e,0.0001284,D-Xylose
SRR9220271.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9220271.asm1,EX_zn2_e,-2.009073645010906e-05,Zinc
SRR9220302.asm1,EX_2mpa_e,1.51235721693197,2 methylpropanoic acid
SRR9220302.asm1,EX_acgam_e,-0.1,N-Acetyl-D-glucosamine
SRR9220302.asm1,EX_acmana_e,-0.1,N-Acetyl-D-mannosamine
SRR9220302.asm1,EX_acnam_e,-0.1,N-Acetylneuraminate
SRR9220302.asm1,EX_ade_e,-0.0079754271118328,Adenine
SRR9220302.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9220302.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9220302.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9220302.asm1,EX_arg__L_e,-0.011547245119914,L-Arginine
SRR9220302.asm1,EX_asn__L_e,-0.0094104004583656,L-Asparagine
SRR9220302.asm1,EX_ca2_e,-0.0002031948492493,Calcium
SRR9220302.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9220302.asm1,EX_cit_e,-0.1,Citrate
SRR9220302.asm1,EX_cl_e,-0.0002031948492493,Chloride
SRR9220302.asm1,EX_co2_e,1.913104061933673,CO2 CO2
SRR9220302.asm1,EX_cobalt2_e,-3.903839562907075e-06,Co2+
SRR9220302.asm1,EX_cu2_e,-2.767822250101116e-05,Copper
SRR9220302.asm1,EX_drib_e,-0.0178783,Deoxyribose C5H10O4
SRR9220302.asm1,EX_fe2_e,-0.0002621428266492,Fe2+ mitochondria
SRR9220302.asm1,EX_fe3_e,-0.0003048117930717,Iron (Fe3+)
SRR9220302.asm1,EX_fol_e,-2.6116686675847767e-05,Folate
SRR9220302.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9220302.asm1,EX_gal_e,-0.0148986,D-Galactose
SRR9220302.asm1,EX_gam_e,-0.1,D-Glucosamine
SRR9220302.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9220302.asm1,EX_gln__L_e,-0.018,L-Glutamine
SRR9220302.asm1,EX_glu__L_e,-0.018,L-Glutamate
SRR9220302.asm1,EX_gly_e,-0.045,Glycine
SRR9220302.asm1,EX_glyc3p_e,-0.0659944590286711,Glycerol 3-phosphate
SRR9220302.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9220302.asm1,EX_gua_e,-0.0094517030809412,Guanine
SRR9220302.asm1,EX_h2o_e,0.7544425961026626,H2O H2O
SRR9220302.asm1,EX_h2s_e,-0.0037630671082689,Hydrogen sulfide
SRR9220302.asm1,EX_h_e,0.9060477726955508,H+
SRR9220302.asm1,EX_his__L_e,-0.0036984195251069,L-Histidine
SRR9220302.asm1,EX_ibtol_e,0.0036582139562817,Isobutanol
SRR9220302.asm1,EX_ile__L_e,-0.015,L-Isoleucine
SRR9220302.asm1,EX_inost_e,3.21e-05,Myo-Inositol
SRR9220302.asm1,EX_k_e,-0.0076200215580252,Potassium
SRR9220302.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9220302.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9220302.asm1,EX_lys__L_e,-0.015,L-Lysine
SRR9220302.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9220302.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9220302.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9220302.asm1,EX_meoh_e,-2.2486115882625057e-05,Methanol
SRR9220302.asm1,EX_met__L_e,-0.0060122642724375,L-Methionine
SRR9220302.asm1,EX_mg2_e,-0.0003386580820821,Magnesium
SRR9220302.asm1,EX_mn2_e,-2.697553137968789e-05,Manganese
SRR9220302.asm1,EX_mnl1p_e,0.0148986,D-Mannitol 1-phosphate
SRR9220302.asm1,EX_mnl_e,-0.0148986,D-Mannitol
SRR9220302.asm1,EX_ncam_e,-8.892946524304349e-05,Nicotinamide
SRR9220302.asm1,EX_nh4_e,0.7329945290484426,Ammonium
SRR9220302.asm1,EX_no2_e,-0.0407575695062745,Nitrite
SRR9220302.asm1,EX_o2_e,-0.001,O2 O2
SRR9220302.asm1,EX_orn_e,-0.0086296325457715,Ornithine
SRR9220302.asm1,EX_phe__L_e,-0.0072324483662197,L-Phenylalanine
SRR9220302.asm1,EX_ppap_e,0.0126003703676108,Propanoyl phosphate
SRR9220302.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9220302.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9220302.asm1,EX_ribflv_e,-1.7411124450565077e-05,Riboflavin C17H20N4O6
SRR9220302.asm1,EX_ser__L_e,-0.1,L-Serine
SRR9220302.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9220302.asm1,EX_thm_e,-8.705562225282778e-06,Thiamin
SRR9220302.asm1,EX_thr__L_e,-0.0225,L-Threonine
SRR9220302.asm1,EX_tre_e,-0.074493,Trehalose
SRR9220302.asm1,EX_trp__L_e,-0.0022190595227432,L-Tryptophan
SRR9220302.asm1,EX_tyr__L_e,-0.0053832386036663,L-Tyrosine
SRR9220302.asm1,EX_ura_e,-0.0129137060821184,Uracil
SRR9220302.asm1,EX_val__L_e,-0.018,L-Valine
SRR9220302.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9220302.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9220302.asm1,EX_zn2_e,-1.3312092909513124e-05,Zinc
SRR9220282.asm1,EX_2mpa_e,1.8187338966381512,2 methylpropanoic acid
SRR9220282.asm1,EX_acgam_e,-0.1,N-Acetyl-D-glucosamine
SRR9220282.asm1,EX_acmana_e,-0.1,N-Acetyl-D-mannosamine
SRR9220282.asm1,EX_acnam_e,-0.1,N-Acetylneuraminate
SRR9220282.asm1,EX_adn_e,-0.0374447919314523,Adenosine
SRR9220282.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9220282.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9220282.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9220282.asm1,EX_arg__L_e,-0.015,L-Arginine
SRR9220282.asm1,EX_asn__L_e,-0.0225,L-Asparagine
SRR9220282.asm1,EX_asp__L_e,-0.0225,L-Aspartate
SRR9220282.asm1,EX_ca2_e,-0.000412526558552,Calcium
SRR9220282.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9220282.asm1,EX_cit_e,-0.001237658931479,Citrate
SRR9220282.asm1,EX_cl_e,-0.000412526558552,Chloride
SRR9220282.asm1,EX_co2_e,3.3463325519167246,CO2 CO2
SRR9220282.asm1,EX_cobalt2_e,-7.925582296868832e-06,Co2+
SRR9220282.asm1,EX_cu2_e,-5.6192378484800026e-05,Copper
SRR9220282.asm1,EX_cys__L_e,-0.1,L-Cysteine
SRR9220282.asm1,EX_cytd_e,-0.1,Cytidine
SRR9220282.asm1,EX_dcyt_e,-0.1,Deoxycytidine
SRR9220282.asm1,EX_dgsn_e,-0.1,Deoxyguanosine
SRR9220282.asm1,EX_drib_e,-0.0178783,Deoxyribose C5H10O4
SRR9220282.asm1,EX_fe2_e,-0.0005322028512347,Fe2+ mitochondria
SRR9220282.asm1,EX_fe3_e,-0.0006188294657395,Iron (Fe3+)
SRR9220282.asm1,EX_fol_e,-5.3022145566052926e-05,Folate
SRR9220282.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9220282.asm1,EX_fum_e,-0.1,Fumarate
SRR9220282.asm1,EX_gal_e,-0.0148986,D-Galactose
SRR9220282.asm1,EX_gam_e,-0.1,D-Glucosamine
SRR9220282.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9220282.asm1,EX_glcn_e,-0.0148986,D-Gluconate
SRR9220282.asm1,EX_gln__L_e,-0.018,L-Glutamine
SRR9220282.asm1,EX_glu__L_e,-0.018,L-Glutamate
SRR9220282.asm1,EX_gly_e,-0.0450000000000061,Glycine
SRR9220282.asm1,EX_glyc3p_e,-0.0781536122386596,Glycerol 3-phosphate
SRR9220282.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9220282.asm1,EX_gua_e,0.1,Guanine
SRR9220282.asm1,EX_h2_e,2.765890014303217,Hydrogen
SRR9220282.asm1,EX_h2o_e,-0.990616021687878,H2O H2O
SRR9220282.asm1,EX_h2s_e,0.0927040259607943,Hydrogen sulfide
SRR9220282.asm1,EX_h_e,0.6156708464648466,H+
SRR9220282.asm1,EX_his__L_e,-0.0075085381564075,L-Histidine
SRR9220282.asm1,EX_ile__L_e,-0.015,L-Isoleucine
SRR9220282.asm1,EX_k_e,-0.0154701818527271,Potassium
SRR9220282.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9220282.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9220282.asm1,EX_lys__L_e,-0.015,L-Lysine
SRR9220282.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9220282.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9220282.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9220282.asm1,EX_meoh_e,-4.565135403000742e-05,Methanol
SRR9220282.asm1,EX_met__L_e,-0.0122061100395847,L-Methionine
SRR9220282.asm1,EX_mg2_e,-0.0006875442642533,Magnesium
SRR9220282.asm1,EX_mn2_e,-5.476577367136364e-05,Manganese
SRR9220282.asm1,EX_mnl_e,-0.0148986,D-Mannitol
SRR9220282.asm1,EX_nac_e,-0.0001805447647227,Nicotinate
SRR9220282.asm1,EX_nh4_e,0.8616098498388074,Ammonium
SRR9220282.asm1,EX_o2_e,-0.001,O2 O2
SRR9220282.asm1,EX_orn_e,-0.0084432383875542,Ornithine
SRR9220282.asm1,EX_phe__L_e,-0.014683330042294,L-Phenylalanine
SRR9220282.asm1,EX_pro__L_e,-0.0175198959463434,L-Proline
SRR9220282.asm1,EX_pydxn_e,-0.1,Pyridoxine
SRR9220282.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9220282.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9220282.asm1,EX_ribflv_e,-3.534809704403499e-05,Riboflavin C17H20N4O6
SRR9220282.asm1,EX_ser__L_e,-0.1,L-Serine
SRR9220282.asm1,EX_so4_e,-0.0003438117600381,Sulfate
SRR9220282.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9220282.asm1,EX_thm_e,-1.7674048522042796e-05,Thiamin
SRR9220282.asm1,EX_thr__L_e,-0.0225,L-Threonine
SRR9220282.asm1,EX_thym_e,0.1,Thymine C5H6N2O2
SRR9220282.asm1,EX_thymd_e,-0.1,Thymidine C10H14N2O5
SRR9220282.asm1,EX_tre_e,-0.074493,Trehalose
SRR9220282.asm1,EX_trp__L_e,-0.0045051387450091,L-Tryptophan
SRR9220282.asm1,EX_tyr__L_e,-0.0109290609640902,L-Tyrosine
SRR9220282.asm1,EX_ura_e,0.2737825700410727,Uracil
SRR9220282.asm1,EX_urea_e,0.0020642,Urea CH4N2O
SRR9220282.asm1,EX_uri_e,-0.1,Uridine
SRR9220282.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9220282.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9220282.asm1,EX_zn2_e,-2.702623563232272e-05,Zinc
SRR9220227.asm1,EX_12ppd__S_e,0.0297972,"(S)-Propane-1,2-diol"
SRR9220227.asm1,EX_26dap__M_e,-0.0187797957031919,"Meso-2,6-Diaminoheptanedioate"
SRR9220227.asm1,EX_acgam_e,-0.1,N-Acetyl-D-glucosamine
SRR9220227.asm1,EX_acmana_e,-0.1,N-Acetyl-D-mannosamine
SRR9220227.asm1,EX_acnam_e,-0.1,N-Acetylneuraminate
SRR9220227.asm1,EX_adn_e,-0.1,Adenosine
SRR9220227.asm1,EX_ala__L_e,0.8392266546428644,L-Alanine
SRR9220227.asm1,EX_amp_e,-0.1,AMP C10H12N5O7P
SRR9220227.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9220227.asm1,EX_arg__L_e,-0.015,L-Arginine
SRR9220227.asm1,EX_asn__L_e,-0.0225,L-Asparagine
SRR9220227.asm1,EX_asp__L_e,-0.0225,L-Aspartate
SRR9220227.asm1,EX_ca2_e,-0.000396749345351,Calcium
SRR9220227.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9220227.asm1,EX_cgly_e,0.1,Cys Gly C5H10N2O3S
SRR9220227.asm1,EX_cit_e,-0.1,Citrate
SRR9220227.asm1,EX_cl_e,-0.000396749345351,Chloride
SRR9220227.asm1,EX_co2_e,1.6240696078469925,CO2 CO2
SRR9220227.asm1,EX_co_e,0.6901061939099487,Carbon monoxide
SRR9220227.asm1,EX_cobalt2_e,-7.622465808857708e-06,Co2+
SRR9220227.asm1,EX_cu2_e,-5.404328258480114e-05,Copper
SRR9220227.asm1,EX_cytd_e,-0.1,Cytidine
SRR9220227.asm1,EX_dad_2_e,-0.1,Deoxyadenosine
SRR9220227.asm1,EX_dcyt_e,-0.1,Deoxycytidine
SRR9220227.asm1,EX_dgsn_e,-0.1,Deoxyguanosine
SRR9220227.asm1,EX_drib_e,-0.0178783,Deoxyribose C5H10O4
SRR9220227.asm1,EX_etoh_e,1.017664456800918,Ethanol
SRR9220227.asm1,EX_fe2_e,-0.0005118485790647,Fe2+ mitochondria
SRR9220227.asm1,EX_fe3_e,-0.0005951621303556,Iron (Fe3+)
SRR9220227.asm1,EX_fol_e,-5.09942962612581e-05,Folate
SRR9220227.asm1,EX_for_e,1.2133261872382286,Formate
SRR9220227.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9220227.asm1,EX_fuc__L_e,-0.0148986,L-Fucose
SRR9220227.asm1,EX_fum_e,-0.1,Fumarate
SRR9220227.asm1,EX_gal_e,-0.0148986,D-Galactose
SRR9220227.asm1,EX_gam_e,-0.1,D-Glucosamine
SRR9220227.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9220227.asm1,EX_glcn_e,-0.0148986,D-Gluconate
SRR9220227.asm1,EX_gln__L_e,-0.018,L-Glutamine
SRR9220227.asm1,EX_glu__L_e,-0.018,L-Glutamate
SRR9220227.asm1,EX_gly_e,-0.045,Glycine
SRR9220227.asm1,EX_glyc3p_e,-0.1,Glycerol 3-phosphate
SRR9220227.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9220227.asm1,EX_gsn_e,-0.1,Guanosine
SRR9220227.asm1,EX_gthrd_e,-0.1,Reduced glutathione
SRR9220227.asm1,EX_gua_e,0.1815450193562003,Guanine
SRR9220227.asm1,EX_h2_e,2.66690406636503,Hydrogen
SRR9220227.asm1,EX_h2o_e,-1.1531397675924873,H2O H2O
SRR9220227.asm1,EX_h2s_e,-0.0030418810644778,Hydrogen sulfide
SRR9220227.asm1,EX_h_e,-0.1,H+
SRR9220227.asm1,EX_his__L_e,-0.0072213716579956,L-Histidine
SRR9220227.asm1,EX_hxan_e,0.2844275310264785,Hypoxanthine
SRR9220227.asm1,EX_ile__L_e,-0.015,L-Isoleucine
SRR9220227.asm1,EX_k_e,-0.0148785196862836,Potassium
SRR9220227.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9220227.asm1,EX_leu__L_e,0.4516155741222304,L-Leucine
SRR9220227.asm1,EX_lys__L_e,-0.015,L-Lysine
SRR9220227.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9220227.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9220227.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9220227.asm1,EX_met__L_e,-0.0157143394280878,L-Methionine
SRR9220227.asm1,EX_mg2_e,-0.0006612489089184,Magnesium
SRR9220227.asm1,EX_mn2_e,-5.267123873920676e-05,Manganese
SRR9220227.asm1,EX_mnl_e,-0.0148986,D-Mannitol
SRR9220227.asm1,EX_nmn_e,-0.0001736397711258,NMN C11H14N2O8P
SRR9220227.asm1,EX_no2_e,-0.1,Nitrite
SRR9220227.asm1,EX_o2_e,-0.001,O2 O2
SRR9220227.asm1,EX_orn_e,-0.1,Ornithine
SRR9220227.asm1,EX_phe__L_e,-0.0141217612807802,L-Phenylalanine
SRR9220227.asm1,EX_pi_e,0.1250090380025857,Phosphate
SRR9220227.asm1,EX_pnto__R_e,-4.390540305904134e-05,(R)-Pantothenate
SRR9220227.asm1,EX_pro__L_e,-0.018,L-Proline
SRR9220227.asm1,EX_ptrc_e,-0.1,Putrescine
SRR9220227.asm1,EX_pydx_e,-1.699809875375269e-05,Pyridoxal
SRR9220227.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9220227.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9220227.asm1,EX_ribflv_e,-3.399619750752592e-05,Riboflavin C17H20N4O6
SRR9220227.asm1,EX_rmn_e,-0.0148986,L-Rhamnose
SRR9220227.asm1,EX_ser__L_e,-0.0181467935003199,L-Serine
SRR9220227.asm1,EX_so4_e,-0.0003306625667882,Sulfate
SRR9220227.asm1,EX_succ_e,0.4901061939099485,Succinate
SRR9220227.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9220227.asm1,EX_thm_e,-1.699809875375269e-05,Thiamin
SRR9220227.asm1,EX_thr__L_e,-0.0225,L-Threonine
SRR9220227.asm1,EX_thym_e,0.1036446875415406,Thymine C5H6N2O2
SRR9220227.asm1,EX_thymd_e,-0.1,Thymidine C10H14N2O5
SRR9220227.asm1,EX_tre_e,-0.074493,Trehalose
SRR9220227.asm1,EX_trp__L_e,-0.0043328382397289,L-Tryptophan
SRR9220227.asm1,EX_tyr__L_e,-0.0105110754517824,L-Tyrosine
SRR9220227.asm1,EX_ura_e,0.2711405766860484,Uracil
SRR9220227.asm1,EX_uri_e,-0.1,Uridine
SRR9220227.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9220227.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9220227.asm1,EX_zn2_e,-2.5992608408204785e-05,Zinc
SRR9220300.asm1,EX_2mpa_e,1.5123581352621396,2 methylpropanoic acid
SRR9220300.asm1,EX_acgam_e,-0.1,N-Acetyl-D-glucosamine
SRR9220300.asm1,EX_acmana_e,-0.1,N-Acetyl-D-mannosamine
SRR9220300.asm1,EX_acnam_e,-0.1,N-Acetylneuraminate
SRR9220300.asm1,EX_ade_e,-0.0079753931852915,Adenine
SRR9220300.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9220300.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9220300.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9220300.asm1,EX_arg__L_e,-0.0115471959992732,L-Arginine
SRR9220300.asm1,EX_asn__L_e,-0.009410360427614,L-Asparagine
SRR9220300.asm1,EX_ca2_e,-0.000203193984882,Calcium
SRR9220300.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9220300.asm1,EX_cit_e,-0.1,Citrate
SRR9220300.asm1,EX_cl_e,-0.000203193984882,Chloride
SRR9220300.asm1,EX_co2_e,1.9131046972324488,CO2 CO2
SRR9220300.asm1,EX_cobalt2_e,-3.903822956426572e-06,Co2+
SRR9220300.asm1,EX_cu2_e,-2.7678104761064395e-05,Copper
SRR9220300.asm1,EX_drib_e,-0.0178783,Deoxyribose C5H10O4
SRR9220300.asm1,EX_fe2_e,-0.000262141711524,Fe2+ mitochondria
SRR9220300.asm1,EX_fe3_e,-0.0003048104964377,Iron (Fe3+)
SRR9220300.asm1,EX_fol_e,-2.6116575578493577e-05,Folate
SRR9220300.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9220300.asm1,EX_gal_e,-0.0148986,D-Galactose
SRR9220300.asm1,EX_gam_e,-0.1,D-Glucosamine
SRR9220300.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9220300.asm1,EX_gln__L_e,-0.018,L-Glutamine
SRR9220300.asm1,EX_glu__L_e,-0.018,L-Glutamate
SRR9220300.asm1,EX_gly_e,-0.045,Glycine
SRR9220300.asm1,EX_glyc3p_e,-0.065994337385204,Glycerol 3-phosphate
SRR9220300.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9220300.asm1,EX_gua_e,-0.009451662874493,Guanine
SRR9220300.asm1,EX_h2o_e,0.7544402482597101,H2O H2O
SRR9220300.asm1,EX_h2s_e,-0.0037630511006177,Hydrogen sulfide
SRR9220300.asm1,EX_h_e,0.9060488160220348,H+
SRR9220300.asm1,EX_his__L_e,-0.0036984037924594,L-Histidine
SRR9220300.asm1,EX_ibtol_e,0.0036582622029234,Isobutanol
SRR9220300.asm1,EX_ile__L_e,-0.015,L-Isoleucine
SRR9220300.asm1,EX_inost_e,3.21e-05,Myo-Inositol
SRR9220300.asm1,EX_k_e,-0.0076199891433377,Potassium
SRR9220300.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9220300.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9220300.asm1,EX_lys__L_e,-0.015,L-Lysine
SRR9220300.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9220300.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9220300.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9220300.asm1,EX_meoh_e,-2.248602022891788e-05,Methanol
SRR9220300.asm1,EX_met__L_e,-0.0060122386969629,L-Methionine
SRR9220300.asm1,EX_mg2_e,-0.00033865664147,Magnesium
SRR9220300.asm1,EX_mn2_e,-2.697541662890761e-05,Manganese
SRR9220300.asm1,EX_mnl1p_e,0.0148986,D-Mannitol 1-phosphate
SRR9220300.asm1,EX_mnl_e,-0.0148986,D-Mannitol
SRR9220300.asm1,EX_ncam_e,-8.892908694738133e-05,Nicotinamide
SRR9220300.asm1,EX_nh4_e,0.732995323802384,Ammonium
SRR9220300.asm1,EX_no2_e,-0.0407574825873349,Nitrite
SRR9220300.asm1,EX_o2_e,-0.001,O2 O2
SRR9220300.asm1,EX_orn_e,-0.0086295958362727,Ornithine
SRR9220300.asm1,EX_phe__L_e,-0.0072324176002236,L-Phenylalanine
SRR9220300.asm1,EX_ppap_e,0.0126004124794865,Propanoyl phosphate
SRR9220300.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9220300.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9220300.asm1,EX_ribflv_e,-1.7411050385662663e-05,Riboflavin C17H20N4O6
SRR9220300.asm1,EX_ser__L_e,-0.1,L-Serine
SRR9220300.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9220300.asm1,EX_thm_e,-8.705525192831255e-06,Thiamin
SRR9220300.asm1,EX_thr__L_e,-0.0225,L-Threonine
SRR9220300.asm1,EX_tre_e,-0.074493,Trehalose
SRR9220300.asm1,EX_trp__L_e,-0.0022190500831215,L-Tryptophan
SRR9220300.asm1,EX_tyr__L_e,-0.0053832157039939,L-Tyrosine
SRR9220300.asm1,EX_ura_e,-0.0129136511487112,Uracil
SRR9220300.asm1,EX_val__L_e,-0.018,L-Valine
SRR9220300.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9220300.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9220300.asm1,EX_zn2_e,-1.331203628141461e-05,Zinc
SRR9220299.asm1,EX_2mpa_e,1.518424958944733,2 methylpropanoic acid
SRR9220299.asm1,EX_acgam_e,-0.1,N-Acetyl-D-glucosamine
SRR9220299.asm1,EX_acmana_e,-0.1,N-Acetyl-D-mannosamine
SRR9220299.asm1,EX_acnam_e,-0.1,N-Acetylneuraminate
SRR9220299.asm1,EX_ade_e,-0.0080547324162087,Adenine
SRR9220299.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9220299.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9220299.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9220299.asm1,EX_arg__L_e,-0.0116620675333233,L-Arginine
SRR9220299.asm1,EX_asn__L_e,-0.0095039747161696,L-Asparagine
SRR9220299.asm1,EX_ca2_e,-0.0002052153591407,Calcium
SRR9220299.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9220299.asm1,EX_cit_e,-0.1,Citrate
SRR9220299.asm1,EX_cl_e,-0.0002052153591407,Chloride
SRR9220299.asm1,EX_co2_e,1.9229183576539937,CO2 CO2
SRR9220299.asm1,EX_cobalt2_e,-3.942658196747503e-06,Co2+
SRR9220299.asm1,EX_cu2_e,-2.79534466149398e-05,Copper
SRR9220299.asm1,EX_drib_e,-0.0178783,Deoxyribose C5H10O4
SRR9220299.asm1,EX_fe2_e,-0.0002647494979115,Fe2+ mitochondria
SRR9220299.asm1,EX_fe3_e,-0.000307842752002,Iron (Fe3+)
SRR9220299.asm1,EX_fol_e,-2.6376383336242787e-05,Folate
SRR9220299.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9220299.asm1,EX_gal_e,-0.0148986,D-Galactose
SRR9220299.asm1,EX_gam_e,-0.1,D-Glucosamine
SRR9220299.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9220299.asm1,EX_glcr_e,3.21e-05,D-Glucarate
SRR9220299.asm1,EX_gln__L_e,-0.018,L-Glutamine
SRR9220299.asm1,EX_glu__L_e,-0.018,L-Glutamate
SRR9220299.asm1,EX_gly_e,-0.045,Glycine
SRR9220299.asm1,EX_glyc3p_e,-0.0513802078506664,Glycerol 3-phosphate
SRR9220299.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9220299.asm1,EX_gua_e,-0.0095456880398912,Guanine
SRR9220299.asm1,EX_h2o_e,0.7693741291661974,H2O H2O
SRR9220299.asm1,EX_h2s_e,-0.0038004859421723,Hydrogen sulfide
SRR9220299.asm1,EX_h_e,0.9090631885046128,H+
SRR9220299.asm1,EX_his__L_e,-0.0037351955224346,L-Histidine
SRR9220299.asm1,EX_ibtol_e,0.0035454345675714,Isobutanol
SRR9220299.asm1,EX_ile__L_e,-0.015,L-Isoleucine
SRR9220299.asm1,EX_k_e,-0.0076957928139773,Potassium
SRR9220299.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9220299.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9220299.asm1,EX_lys__L_e,-0.015,L-Lysine
SRR9220299.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
